cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons
Collection_Point05,Unload_Terminal_C,12,17,0,17,0,510.0
Collection_Point05,Unload_Terminal_C,15,10,0,10,0,300.0
Collection_Point05,Unload_Terminal_C,19,17,0,17,0,510.0
Collection_Point05,Unload_Terminal_C,20,17,0,17,0,510.0
Collection_Point05,Unload_Terminal_C,21,17,0,17,0,510.0
Collection_Point05,Unload_Terminal_C,22,10,0,10,0,300.0
Collection_Point05,Unload_Terminal_C,23,17,0,17,0,510.0
Collection_Point05,Unload_Terminal_C,24,17,0,17,0,510.0
Collection_Point06,Unload_Terminal_A,3,10,0,10,0,300.0
Collection_Point06,Unload_Terminal_A,4,10,0,10,0,300.0
Collection_Point06,Unload_Terminal_A,5,10,0,10,0,300.0
Collection_Point06,Unload_Terminal_A,8,10,0,10,0,300.0
Collection_Point06,Unload_Terminal_A,12,25,0,25,0,750.0
Collection_Point06,Unload_Terminal_A,14,7,0,7,0,210.0
Collection_Point06,Unload_Terminal_A,16,25,0,25,0,750.0
Collection_Point06,Unload_Terminal_A,21,25,0,25,0,750.0
Collection_Point06,Unload_Terminal_B,6,8,0,8,0,240.0
Collection_Point06,Unload_Terminal_B,7,8,0,8,0,240.0
Collection_Point06,Unload_Terminal_B,9,8,0,8,0,240.0
Collection_Point06,Unload_Terminal_B,11,17,0,17,0,510.0
Collection_Point06,Unload_Terminal_B,14,11,0,11,0,330.0
Collection_Point06,Unload_Terminal_B,17,21,0,21,0,630.0
Collection_Point06,Unload_Terminal_B,18,21,0,21,0,630.0
Collection_Point06,Unload_Terminal_B,22,17,0,17,0,510.0
Collection_Point06,Unload_Terminal_B,24,8,0,8,0,240.0
Collection_Point06,Unload_Terminal_C,1,7,0,7,0,210.0
Collection_Point06,Unload_Terminal_C,2,7,0,7,0,210.0
Collection_Point06,Unload_Terminal_C,10,14,0,14,0,420.0
Collection_Point06,Unload_Terminal_C,13,18,0,18,0,540.0
Collection_Point06,Unload_Terminal_C,14,3,0,3,0,90.0
Collection_Point06,Unload_Terminal_C,15,18,0,18,0,540.0
Collection_Point06,Unload_Terminal_C,19,18,0,18,0,540.0
Collection_Point06,Unload_Terminal_C,20,18,0,18,0,540.0
Collection_Point06,Unload_Terminal_C,23,7,0,7,0,210.0
Collection_Point07,Unload_Terminal_A,2,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,3,12,0,12,0,360.0
Collection_Point07,Unload_Terminal_A,4,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,7,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,8,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,11,3,0,3,0,90.0
Collection_Point07,Unload_Terminal_A,13,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,14,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,17,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,21,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_A,23,17,0,17,0,510.0
Collection_Point07,Unload_Terminal_B,3,4,0,4,0,120.0
Collection_Point07,Unload_Terminal_B,15,14,0,14,0,420.0
Collection_Point07,Unload_Terminal_B,16,14,0,14,0,420.0
Collection_Point07,Unload_Terminal_B,22,14,0,14,0,420.0
Collection_Point07,Unload_Terminal_B,24,14,0,14,0,420.0
Collection_Point07,Unload_Terminal_C,1,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,5,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,6,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,9,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,10,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,11,13,0,13,0,390.0
Collection_Point07,Unload_Terminal_C,12,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,18,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,19,16,0,16,0,480.0
Collection_Point07,Unload_Terminal_C,20,16,0,16,0,480.0
Collection_Point08,Unload_Terminal_A,11,27,0,27,0,810.0
Collection_Point08,Unload_Terminal_A,13,27,0,27,0,810.0
Collection_Point08,Unload_Terminal_A,19,27,0,27,0,810.0
Collection_Point08,Unload_Terminal_A,20,27,0,27,0,810.0
Collection_Point08,Unload_Terminal_A,23,13,0,13,0,390.0
Collection_Point08,Unload_Terminal_B,6,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,7,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,8,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,9,7,0,7,0,210.0
Collection_Point08,Unload_Terminal_B,10,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,12,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,16,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,22,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_B,24,19,0,19,0,570.0
Collection_Point08,Unload_Terminal_C,1,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,2,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,3,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,4,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,5,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,9,10,0,10,0,300.0
Collection_Point08,Unload_Terminal_C,14,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,15,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,17,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,18,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,21,17,0,17,0,510.0
Collection_Point08,Unload_Terminal_C,23,9,0,9,0,270.0
Collection_Point09,Unload_Terminal_A,5,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_A,9,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_A,14,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_A,15,1,0,1,0,30.0
Collection_Point09,Unload_Terminal_A,16,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_A,24,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_B,8,9,0,9,0,270.0
Collection_Point09,Unload_Terminal_B,13,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_B,15,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_B,23,11,0,11,0,330.0
Collection_Point09,Unload_Terminal_C,1,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,2,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,3,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,4,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,6,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,7,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,8,1,0,1,0,30.0
Collection_Point09,Unload_Terminal_C,10,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,11,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,12,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,17,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,18,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,19,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,20,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,21,10,0,10,0,300.0
Collection_Point09,Unload_Terminal_C,22,10,0,10,0,300.0
Collection_Point10,Unload_Terminal_A,3,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,6,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,7,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,8,1,0,1,0,30.0
Collection_Point10,Unload_Terminal_A,10,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,13,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,14,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,16,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,19,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,21,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_A,23,14,0,14,0,420.0
Collection_Point10,Unload_Terminal_B,8,15,0,15,0,450.0
Collection_Point10,Unload_Terminal_B,20,7,0,7,0,210.0
Collection_Point10,Unload_Terminal_B,22,15,0,15,0,450.0
Collection_Point10,Unload_Terminal_C,1,10,0,10,0,300.0
Collection_Point10,Unload_Terminal_C,2,10,0,10,0,300.0
Collection_Point10,Unload_Terminal_C,4,10,0,10,0,300.0
Collection_Point10,Unload_Terminal_C,5,10,0,10,0,300.0
Collection_Point10,Unload_Terminal_C,9,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,11,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,12,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,15,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,17,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,18,11,0,11,0,330.0
Collection_Point10,Unload_Terminal_C,20,6,0,6,0,180.0
Collection_Point10,Unload_Terminal_C,24,10,0,10,0,300.0
Collection_Point11,Unload_Terminal_A,2,2,0,2,0,60.0
Collection_Point11,Unload_Terminal_A,9,25,0,25,0,750.0
Collection_Point11,Unload_Terminal_A,11,24,0,24,0,720.0
Collection_Point11,Unload_Terminal_A,13,23,0,23,0,690.0
Collection_Point11,Unload_Terminal_A,14,22,0,22,0,660.0
Collection_Point11,Unload_Terminal_A,15,22,0,22,0,660.0
Collection_Point11,Unload_Terminal_A,16,22,0,22,0,660.0
Collection_Point11,Unload_Terminal_A,18,20,0,20,0,600.0
Collection_Point11,Unload_Terminal_B,4,24,0,24,0,720.0
Collection_Point11,Unload_Terminal_B,6,24,0,24,0,720.0
Collection_Point11,Unload_Terminal_B,10,26,0,26,0,780.0
Collection_Point11,Unload_Terminal_B,12,26,0,26,0,780.0
Collection_Point11,Unload_Terminal_C,3,1,0,1,0,30.0
Collection_Point11,Unload_Terminal_C,5,17,0,17,0,510.0
Collection_Point11,Unload_Terminal_C,6,2,0,2,0,60.0
Collection_Point11,Unload_Terminal_C,7,17,0,17,0,510.0
Collection_Point11,Unload_Terminal_C,8,17,0,17,0,510.0
Collection_Point11,Unload_Terminal_C,17,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_A,1,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,4,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,5,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,6,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,8,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,12,10,0,10,0,300.0
Collection_Point12,Unload_Terminal_A,15,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,21,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,23,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_A,24,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_B,10,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_B,13,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_B,16,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_B,17,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_B,18,6,0,6,0,180.0
Collection_Point12,Unload_Terminal_B,19,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_B,20,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_C,2,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_C,3,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_C,7,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_C,9,14,0,14,0,420.0
Collection_Point12,Unload_Terminal_C,11,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_C,12,5,0,5,0,150.0
Collection_Point12,Unload_Terminal_C,14,15,0,15,0,450.0
Collection_Point12,Unload_Terminal_C,18,9,0,9,0,270.0
Collection_Point12,Unload_Terminal_C,22,15,0,15,0,450.0
Collection_Point13,Unload_Terminal_A,4,13,0,13,0,390.0
Collection_Point13,Unload_Terminal_A,5,13,0,13,0,390.0
Collection_Point13,Unload_Terminal_A,11,13,0,13,0,390.0
Collection_Point13,Unload_Terminal_A,12,13,0,13,0,390.0
Collection_Point13,Unload_Terminal_A,19,13,0,13,0,390.0
Collection_Point13,Unload_Terminal_A,20,8,0,8,0,240.0
Collection_Point13,Unload_Terminal_A,22,2,0,2,0,60.0
Collection_Point13,Unload_Terminal_B,1,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,2,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,3,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,7,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,8,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,10,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,13,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,14,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,16,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,20,5,0,5,0,150.0
Collection_Point13,Unload_Terminal_B,21,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_B,24,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,6,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,9,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,15,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,17,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,18,14,0,14,0,420.0
Collection_Point13,Unload_Terminal_C,22,12,0,12,0,360.0
Collection_Point13,Unload_Terminal_C,23,14,0,14,0,420.0
